Screenshot,image,Film,Scene #,Timestamp,Seconds,,,,
OBAA-00045,"https://ptannotated.com/iiif/obaa/obaa-00045/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.000520833,45,,,,
OBAA-00055,"https://ptannotated.com/iiif/obaa/obaa-00055/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.000636574,55,,,,
OBAA-00107,"https://ptannotated.com/iiif/obaa/obaa-00107/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.000775463,67,,,,
OBAA-00112,"https://ptannotated.com/iiif/obaa/obaa-00112/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.000833333,72,,,,
OBAA-00120,"https://ptannotated.com/iiif/obaa/obaa-00120/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.000925926,80,,,,
OBAA-00125,"https://ptannotated.com/iiif/obaa/obaa-00125/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.000983796,85,,,,
OBAA-00141,"https://ptannotated.com/iiif/obaa/obaa-00141/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.001157407,100,,,,
OBAA-00144,"https://ptannotated.com/iiif/obaa/obaa-00144/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.001203704,104,,,,
OBAA-00147,"https://ptannotated.com/iiif/obaa/obaa-00147/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.001238426,107,,,,
OBAA-00158,"https://ptannotated.com/iiif/obaa/obaa-00158/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.001365741,118,,,,
OBAA-00200,"https://ptannotated.com/iiif/obaa/obaa-00200/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.001388889,120,,,,
OBAA-00218,"https://ptannotated.com/iiif/obaa/obaa-00218/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.001597222,138,,,,
OBAA-00246,"https://ptannotated.com/iiif/obaa/obaa-00246/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.001921296,166,,,,
OBAA-00255,"https://ptannotated.com/iiif/obaa/obaa-00255/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002025463,175,,,,
OBAA-00256,"https://ptannotated.com/iiif/obaa/obaa-00256/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002037037,176,,,,
OBAA-00303,"https://ptannotated.com/iiif/obaa/obaa-00303/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002118056,183,,,,
OBAA-00311,"https://ptannotated.com/iiif/obaa/obaa-00311/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002210648,191,,,,
OBAA-00314,"https://ptannotated.com/iiif/obaa/obaa-00314/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.00224537,194,,,,
OBAA-00320,"https://ptannotated.com/iiif/obaa/obaa-00320/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002314815,200,,,,
OBAA-00329,"https://ptannotated.com/iiif/obaa/obaa-00329/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002418981,209,,,,
OBAA-00335,"https://ptannotated.com/iiif/obaa/obaa-00335/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002488426,215,,,,
OBAA-00337,"https://ptannotated.com/iiif/obaa/obaa-00337/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002511574,217,,,,
OBAA-00342,"https://ptannotated.com/iiif/obaa/obaa-00342/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002569444,222,,,,
OBAA-00345,"https://ptannotated.com/iiif/obaa/obaa-00345/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002604167,225,,,,
OBAA-00348,"https://ptannotated.com/iiif/obaa/obaa-00348/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002638889,228,,,,
OBAA-00351,"https://ptannotated.com/iiif/obaa/obaa-00351/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002673611,231,,,,
OBAA-00353,"https://ptannotated.com/iiif/obaa/obaa-00353/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002696759,233,,,,
OBAA-00357,"https://ptannotated.com/iiif/obaa/obaa-00357/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002743056,237,,,,
OBAA-00401,"https://ptannotated.com/iiif/obaa/obaa-00401/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002789352,241,,,,
OBAA-00407,"https://ptannotated.com/iiif/obaa/obaa-00407/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002858796,247,,,,
OBAA-00412,"https://ptannotated.com/iiif/obaa/obaa-00412/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002916667,252,,,,
OBAA-00417,"https://ptannotated.com/iiif/obaa/obaa-00417/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002974537,257,,,,
OBAA-00419,"https://ptannotated.com/iiif/obaa/obaa-00419/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.002997685,259,,,,
OBAA-00424,"https://ptannotated.com/iiif/obaa/obaa-00424/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.003055556,264,,,,
OBAA-00428,"https://ptannotated.com/iiif/obaa/obaa-00428/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.003101852,268,,,,
OBAA-00430,"https://ptannotated.com/iiif/obaa/obaa-00430/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.003125,270,,,,
OBAA-00438,"https://ptannotated.com/iiif/obaa/obaa-00438/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.003217593,278,,,,
OBAA-00440,"https://ptannotated.com/iiif/obaa/obaa-00440/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.003240741,280,,,,
OBAA-00444,"https://ptannotated.com/iiif/obaa/obaa-00444/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.003287037,284,,,,
OBAA-00448,"https://ptannotated.com/iiif/obaa/obaa-00448/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.003333333,288,,,,
OBAA-00530,"https://ptannotated.com/iiif/obaa/obaa-00530/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.003819444,330,,,,
OBAA-00536,"https://ptannotated.com/iiif/obaa/obaa-00536/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.003888889,336,,,,
OBAA-00600,"https://ptannotated.com/iiif/obaa/obaa-00600/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.004166667,360,,,,
OBAA-00603,"https://ptannotated.com/iiif/obaa/obaa-00603/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.004201389,363,,,,
OBAA-00604,"https://ptannotated.com/iiif/obaa/obaa-00604/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.004212963,364,,,,
OBAA-00612,"https://ptannotated.com/iiif/obaa/obaa-00612/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.004305556,372,,,,
OBAA-00614,"https://ptannotated.com/iiif/obaa/obaa-00614/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.004328704,374,,,,
OBAA-00618,"https://ptannotated.com/iiif/obaa/obaa-00618/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.004375,378,,,,
OBAA-00621,"https://ptannotated.com/iiif/obaa/obaa-00621/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.004409722,381,,,,
OBAA-00629,"https://ptannotated.com/iiif/obaa/obaa-00629/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.004502315,389,,,,
OBAA-00639,"https://ptannotated.com/iiif/obaa/obaa-00639/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.004618056,399,,,,
OBAA-00647,"https://ptannotated.com/iiif/obaa/obaa-00647/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.004710648,407,,,,
OBAA-00706,"https://ptannotated.com/iiif/obaa/obaa-00706/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.004930556,426,,,,
OBAA-00710,"https://ptannotated.com/iiif/obaa/obaa-00710/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.004976852,430,,,,
OBAA-00718,"https://ptannotated.com/iiif/obaa/obaa-00718/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.005069444,438,,,,
OBAA-00722,"https://ptannotated.com/iiif/obaa/obaa-00722/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.005115741,442,,,,
OBAA-00724,"https://ptannotated.com/iiif/obaa/obaa-00724/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.005138889,444,,,,
OBAA-00734,"https://ptannotated.com/iiif/obaa/obaa-00734/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.00525463,454,,,,
OBAA-00738,"https://ptannotated.com/iiif/obaa/obaa-00738/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.005300926,458,,,,
OBAA-00740,"https://ptannotated.com/iiif/obaa/obaa-00740/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.005324074,460,,,,
OBAA-00755,"https://ptannotated.com/iiif/obaa/obaa-00755/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.005497685,475,,,,
OBAA-00801,"https://ptannotated.com/iiif/obaa/obaa-00801/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.00556713,481,,,,
OBAA-00818,"https://ptannotated.com/iiif/obaa/obaa-00818/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.005763889,498,,,,
OBAA-00838,"https://ptannotated.com/iiif/obaa/obaa-00838/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.00599537,518,,,,
OBAA-00846,"https://ptannotated.com/iiif/obaa/obaa-00846/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.006087963,526,,,,
OBAA-00859,"https://ptannotated.com/iiif/obaa/obaa-00859/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),1,0.006238426,539,,,,
OBAA-00900,"https://ptannotated.com/iiif/obaa/obaa-00900/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.00625,540,,,,
OBAA-00904,"https://ptannotated.com/iiif/obaa/obaa-00904/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.006296296,544,,,,
OBAA-00919,"https://ptannotated.com/iiif/obaa/obaa-00919/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.006469907,559,,,,
OBAA-00927,"https://ptannotated.com/iiif/obaa/obaa-00927/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.0065625,567,,,,
OBAA-00931,"https://ptannotated.com/iiif/obaa/obaa-00931/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.006608796,571,,,,
OBAA-00938,"https://ptannotated.com/iiif/obaa/obaa-00938/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.006689815,578,,,,
OBAA-00944,"https://ptannotated.com/iiif/obaa/obaa-00944/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.006759259,584,,,,
OBAA-00950,"https://ptannotated.com/iiif/obaa/obaa-00950/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.006828704,590,,,,
OBAA-00958,"https://ptannotated.com/iiif/obaa/obaa-00958/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.006921296,598,,,,
OBAA-01006,"https://ptannotated.com/iiif/obaa/obaa-01006/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007013889,606,,,,
OBAA-01015,"https://ptannotated.com/iiif/obaa/obaa-01015/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007118056,615,,,,
OBAA-01031,"https://ptannotated.com/iiif/obaa/obaa-01031/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007303241,631,,,,
OBAA-01032,"https://ptannotated.com/iiif/obaa/obaa-01032/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007314815,632,,,,
OBAA-01033,"https://ptannotated.com/iiif/obaa/obaa-01033/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007326389,633,,,,
OBAA-01037,"https://ptannotated.com/iiif/obaa/obaa-01037/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007372685,637,,,,
OBAA-01050,"https://ptannotated.com/iiif/obaa/obaa-01050/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007523148,650,,,,
OBAA-01052,"https://ptannotated.com/iiif/obaa/obaa-01052/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007546296,652,,,,
OBAA-01055,"https://ptannotated.com/iiif/obaa/obaa-01055/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007581019,655,,,,
OBAA-01058,"https://ptannotated.com/iiif/obaa/obaa-01058/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007615741,658,,,,
OBAA-01059,"https://ptannotated.com/iiif/obaa/obaa-01059/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007627315,659,,,,
OBAA-01101,"https://ptannotated.com/iiif/obaa/obaa-01101/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007650463,661,,,,
OBAA-01109,"https://ptannotated.com/iiif/obaa/obaa-01109/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007743056,669,,,,
OBAA-01116,"https://ptannotated.com/iiif/obaa/obaa-01116/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007824074,676,,,,
OBAA-01131,"https://ptannotated.com/iiif/obaa/obaa-01131/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.007997685,691,,,,
OBAA-01134,"https://ptannotated.com/iiif/obaa/obaa-01134/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008032407,694,,,,
OBAA-01137,"https://ptannotated.com/iiif/obaa/obaa-01137/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.00806713,697,,,,
OBAA-01142,"https://ptannotated.com/iiif/obaa/obaa-01142/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008125,702,,,,
OBAA-01146,"https://ptannotated.com/iiif/obaa/obaa-01146/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008171296,706,,,,
OBAA-01148,"https://ptannotated.com/iiif/obaa/obaa-01148/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008194444,708,,,,
OBAA-01152,"https://ptannotated.com/iiif/obaa/obaa-01152/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008240741,712,,,,
OBAA-01158,"https://ptannotated.com/iiif/obaa/obaa-01158/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008310185,718,,,,
OBAA-01202,"https://ptannotated.com/iiif/obaa/obaa-01202/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008356481,722,,,,
OBAA-01207,"https://ptannotated.com/iiif/obaa/obaa-01207/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008414352,727,,,,
OBAA-01217,"https://ptannotated.com/iiif/obaa/obaa-01217/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008530093,737,,,,
OBAA-01218,"https://ptannotated.com/iiif/obaa/obaa-01218/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008541667,738,,,,
OBAA-01223,"https://ptannotated.com/iiif/obaa/obaa-01223/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008599537,743,,,,
OBAA-01226,"https://ptannotated.com/iiif/obaa/obaa-01226/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008634259,746,,,,
OBAA-01238,"https://ptannotated.com/iiif/obaa/obaa-01238/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008773148,758,,,,
OBAA-01249,"https://ptannotated.com/iiif/obaa/obaa-01249/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008900463,769,,,,
OBAA-01255,"https://ptannotated.com/iiif/obaa/obaa-01255/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.008969907,775,,,,
OBAA-01259,"https://ptannotated.com/iiif/obaa/obaa-01259/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009016204,779,,,,
OBAA-01302,"https://ptannotated.com/iiif/obaa/obaa-01302/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009050926,782,,,,
OBAA-01305,"https://ptannotated.com/iiif/obaa/obaa-01305/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009085648,785,,,,
OBAA-01307,"https://ptannotated.com/iiif/obaa/obaa-01307/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009108796,787,,,,
OBAA-01310,"https://ptannotated.com/iiif/obaa/obaa-01310/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009143519,790,,,,
OBAA-01312,"https://ptannotated.com/iiif/obaa/obaa-01312/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009166667,792,,,,
OBAA-01317,"https://ptannotated.com/iiif/obaa/obaa-01317/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009224537,797,,,,
OBAA-01325,"https://ptannotated.com/iiif/obaa/obaa-01325/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.00931713,805,,,,
OBAA-01326,"https://ptannotated.com/iiif/obaa/obaa-01326/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009328704,806,,,,
OBAA-01329,"https://ptannotated.com/iiif/obaa/obaa-01329/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009363426,809,,,,
OBAA-01331,"https://ptannotated.com/iiif/obaa/obaa-01331/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009386574,811,,,,
OBAA-01338,"https://ptannotated.com/iiif/obaa/obaa-01338/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009467593,818,,,,
OBAA-01344,"https://ptannotated.com/iiif/obaa/obaa-01344/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009537037,824,,,,
OBAA-01348,"https://ptannotated.com/iiif/obaa/obaa-01348/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009583333,828,,,,
OBAA-01355,"https://ptannotated.com/iiif/obaa/obaa-01355/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009664352,835,,,,
OBAA-01356,"https://ptannotated.com/iiif/obaa/obaa-01356/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009675926,836,,,,
OBAA-01359,"https://ptannotated.com/iiif/obaa/obaa-01359/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009710648,839,,,,
OBAA-01402,"https://ptannotated.com/iiif/obaa/obaa-01402/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.00974537,842,,,,
OBAA-01412,"https://ptannotated.com/iiif/obaa/obaa-01412/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.009861111,852,,,,
OBAA-01452,"https://ptannotated.com/iiif/obaa/obaa-01452/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.010324074,892,,,,
OBAA-01507,"https://ptannotated.com/iiif/obaa/obaa-01507/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.010497685,907,,,,
OBAA-01509,"https://ptannotated.com/iiif/obaa/obaa-01509/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.010520833,909,,,,
OBAA-01513,"https://ptannotated.com/iiif/obaa/obaa-01513/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.01056713,913,,,,
OBAA-01518,"https://ptannotated.com/iiif/obaa/obaa-01518/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.010625,918,,,,
OBAA-01525,"https://ptannotated.com/iiif/obaa/obaa-01525/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.010706019,925,,,,
OBAA-01528,"https://ptannotated.com/iiif/obaa/obaa-01528/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.010740741,928,,,,
OBAA-01531,"https://ptannotated.com/iiif/obaa/obaa-01531/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.010775463,931,,,,
OBAA-01536,"https://ptannotated.com/iiif/obaa/obaa-01536/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.010833333,936,,,,
OBAA-01541,"https://ptannotated.com/iiif/obaa/obaa-01541/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.010891204,941,,,,
OBAA-01550,"https://ptannotated.com/iiif/obaa/obaa-01550/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.01099537,950,,,,
OBAA-01601,"https://ptannotated.com/iiif/obaa/obaa-01601/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.011122685,961,,,,
OBAA-01607,"https://ptannotated.com/iiif/obaa/obaa-01607/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.01119213,967,,,,
OBAA-01609,"https://ptannotated.com/iiif/obaa/obaa-01609/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.011215278,969,,,,
OBAA-01629,"https://ptannotated.com/iiif/obaa/obaa-01629/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.011446759,989,,,,
OBAA-01630,"https://ptannotated.com/iiif/obaa/obaa-01630/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),2,0.011458333,990,,,,
OBAA-01636,"https://ptannotated.com/iiif/obaa/obaa-01636/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.011527778,996,,,,
OBAA-01641,"https://ptannotated.com/iiif/obaa/obaa-01641/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.011585648,1001,,,,
OBAA-01652,"https://ptannotated.com/iiif/obaa/obaa-01652/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.011712963,1012,,,,
OBAA-01658,"https://ptannotated.com/iiif/obaa/obaa-01658/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.011782407,1018,,,,
OBAA-01704,"https://ptannotated.com/iiif/obaa/obaa-01704/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.011851852,1024,,,,
OBAA-01708,"https://ptannotated.com/iiif/obaa/obaa-01708/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.011898148,1028,,,,
OBAA-01716,"https://ptannotated.com/iiif/obaa/obaa-01716/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.011990741,1036,,,,
OBAA-01732,"https://ptannotated.com/iiif/obaa/obaa-01732/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.012175926,1052,,,,
OBAA-01741,"https://ptannotated.com/iiif/obaa/obaa-01741/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.012280093,1061,,,,
OBAA-01747,"https://ptannotated.com/iiif/obaa/obaa-01747/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.012349537,1067,,,,
OBAA-01801,"https://ptannotated.com/iiif/obaa/obaa-01801/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.012511574,1081,,,,
OBAA-01804,"https://ptannotated.com/iiif/obaa/obaa-01804/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.012546296,1084,,,,
OBAA-01809,"https://ptannotated.com/iiif/obaa/obaa-01809/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.012604167,1089,,,,
OBAA-01822,"https://ptannotated.com/iiif/obaa/obaa-01822/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.01275463,1102,,,,
OBAA-01832,"https://ptannotated.com/iiif/obaa/obaa-01832/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.01287037,1112,,,,
OBAA-01841,"https://ptannotated.com/iiif/obaa/obaa-01841/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.012974537,1121,,,,
OBAA-01850,"https://ptannotated.com/iiif/obaa/obaa-01850/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.013078704,1130,,,,
OBAA-01858,"https://ptannotated.com/iiif/obaa/obaa-01858/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.013171296,1138,,,,
OBAA-01901,"https://ptannotated.com/iiif/obaa/obaa-01901/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.013206019,1141,,,,
OBAA-01906,"https://ptannotated.com/iiif/obaa/obaa-01906/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.013263889,1146,,,,
OBAA-01922,"https://ptannotated.com/iiif/obaa/obaa-01922/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.013449074,1162,,,,
OBAA-01924,"https://ptannotated.com/iiif/obaa/obaa-01924/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.013472222,1164,,,,
OBAA-01929,"https://ptannotated.com/iiif/obaa/obaa-01929/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.013530093,1169,,,,
OBAA-02008,"https://ptannotated.com/iiif/obaa/obaa-02008/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.013981481,1208,,,,
OBAA-02041,"https://ptannotated.com/iiif/obaa/obaa-02041/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.014363426,1241,,,,
OBAA-02059,"https://ptannotated.com/iiif/obaa/obaa-02059/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.014571759,1259,,,,
OBAA-02102,"https://ptannotated.com/iiif/obaa/obaa-02102/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.014606481,1262,,,,
OBAA-02112,"https://ptannotated.com/iiif/obaa/obaa-02112/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.014722222,1272,,,,
OBAA-02136,"https://ptannotated.com/iiif/obaa/obaa-02136/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.015,1296,,,,
OBAA-02140,"https://ptannotated.com/iiif/obaa/obaa-02140/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),3,0.015046296,1300,,,,
OBAA-02150,"https://ptannotated.com/iiif/obaa/obaa-02150/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),4,0.015162037,1310,,,,
OBAA-02155,"https://ptannotated.com/iiif/obaa/obaa-02155/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),4,0.015219907,1315,,,,
OBAA-02204,"https://ptannotated.com/iiif/obaa/obaa-02204/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),4,0.015324074,1324,,,,
OBAA-02226,"https://ptannotated.com/iiif/obaa/obaa-02226/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),4,0.015578704,1346,,,,
OBAA-02239,"https://ptannotated.com/iiif/obaa/obaa-02239/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),4,0.015729167,1359,,,,
OBAA-02241,"https://ptannotated.com/iiif/obaa/obaa-02241/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),4,0.015752315,1361,,,,
OBAA-02248,"https://ptannotated.com/iiif/obaa/obaa-02248/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),4,0.015833333,1368,,,,
OBAA-02250,"https://ptannotated.com/iiif/obaa/obaa-02250/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),4,0.015856481,1370,,,,
OBAA-02253,"https://ptannotated.com/iiif/obaa/obaa-02253/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),4,0.015891204,1373,,,,
OBAA-02254,"https://ptannotated.com/iiif/obaa/obaa-02254/tiles/full/300,169/0/default.jpg",One Battle After Another (2025),4,0.015902778,1374,,,,
